Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE
2002-06-03,38.21637344360352,12.862452507019045,,7.1500000953674325,15.15279769897461,3.598587274551392,17.573688507080078,10.760000228881836,18.27276039123535,4.510636806488037,10.681503295898438,15.76573657989502,28.940704345703125,1.9700000286102293,6.07451057434082,11.6220064163208,24.56410217285156,3.4874999523162837,4.0,
2002-06-04,38.40983200073242,12.650056838989258,,7.0999999046325675,14.645464897155762,3.8583366870880127,17.842519760131836,10.989999771118164,18.40406036376953,4.3342013359069815,10.496586799621582,15.741028785705565,28.66310691833496,1.9299999475479128,5.892409324645996,11.566678047180176,24.72783088684082,3.660000085830689,4.050000190734863,
2002-06-05,38.60943603515625,12.757670402526855,,7.139999866485597,14.69023323059082,3.577406406402588,18.106372833251953,10.970000267028807,18.116443634033203,4.019683837890625,10.836156845092773,15.500188827514648,29.088367462158203,1.8899999856948853,5.9014034271240225,11.894941329956055,24.738393783569336,3.650000095367432,3.9800000190734863,
2002-06-06,37.94000244140625,12.672710418701172,,6.75,14.56340217590332,3.307623863220215,17.52390480041504,10.609999656677246,17.944509506225586,3.4443461894989014,10.657966613769533,15.20994758605957,28.53907966613769,1.7699999809265137,5.926131725311278,11.821171760559082,24.90211677551269,3.375,4.0,
2002-06-07,38.21329879760742,12.845458030700685,,7.010000228881836,14.884214401245115,3.3477566242218018,17.86243438720703,9.8100004196167,17.92886734008789,2.9917492866516118,10.765557289123537,14.635637283325195,28.76351356506348,1.7000000476837158,5.8676795959472665,11.98715114593506,24.7806453704834,3.9075000286102295,4.0,
2002-06-10,38.69234848022461,12.933248519897461,,6.610000133514403,15.175185203552244,3.45589280128479,18.713741302490234,9.890000343322754,18.350910186767575,3.0684604644775386,11.064783096313477,15.271700859069824,29.23010444641113,1.7000000476837158,6.096992492675781,12.130996704101562,24.69085693359375,3.515000104904175,4.050000190734863,
2002-06-11,38.532657623291016,10.846142768859863,,6.4000000953674325,15.21249294281006,3.313197612762451,18.454858779907227,9.329999923706056,18.17897224426269,2.7232584953308105,10.70167350769043,15.598993301391602,28.49774742126465,1.6499999761581419,6.00481653213501,11.942890167236328,24.65388488769531,3.0899999141693115,3.3199999332427983,
2002-06-12,39.16832733154297,10.483661651611328,,6.329999923706055,15.011053085327148,3.2585723400115967,18.5743465423584,9.670000076293944,17.95701026916504,3.5133864879608154,10.641154289245604,15.234643936157227,28.604045867919922,1.6399999856948853,6.06326961517334,11.794763565063475,24.664440155029297,3.1375000476837163,3.849999904632568,
2002-06-13,38.63093948364258,10.180649757385254,,6.300000190734862,14.74245834350586,3.2061760425567627,18.016765594482425,9.390000343322754,18.01015281677246,3.728179216384888,10.338562965393066,14.820897102355955,28.04294776916504,1.559999942779541,5.863184928894043,11.531831741333008,24.585224151611328,3.25,3.9300000667572017,
2002-06-14,38.70768737792969,10.407196998596193,,5.670000076293945,14.92151927947998,3.1214513778686523,15.61718463897705,9.600000381469727,18.132078170776367,3.8125624656677246,10.271323204040527,14.512130737304688,27.682659149169922,1.6200000047683716,5.7327919006347665,11.909564971923828,24.84930419921875,3.4449999332427983,3.5799999237060547,
2002-06-17,39.03014755249024,10.696050643920898,,6.0,15.406466484069824,3.2329316139221187,14.80072784423828,10.800000190734863,18.33527946472168,3.8969454765319824,10.530202865600586,15.568110466003418,28.32055282592773,1.6399999856948853,5.9576072692871085,11.946590423583984,24.92852210998535,3.75,4.0,
2002-06-18,39.460052490234375,10.973575592041016,,6.199999809265138,15.630291938781738,3.2987048625946045,14.979950904846193,10.300000190734863,18.569744110107425,3.8509175777435294,10.721850395202637,15.6051664352417,28.35597419738769,1.5099999904632568,6.000321865081787,11.9799222946167,24.796485900878906,3.609999895095825,4.0,
2002-06-19,39.2297248840332,10.66207218170166,,6.389999866485597,15.227409362792967,3.2173240184783936,13.48145866394043,8.699999809265138,18.851118087768555,4.050367832183838,10.59072494506836,15.006160736083984,28.25558090209961,1.2200000286102295,5.800235271453857,11.67255687713623,24.796485900878906,3.509999990463257,3.7999999523162837,
2002-06-20,38.94108963012695,10.667731285095217,,6.389999866485597,14.89913558959961,3.1894545555114746,13.839902877807615,8.270000457763674,19.11996459960937,3.712836503982544,10.38563632965088,14.820897102355955,28.580419540405273,1.0900000333786009,5.8766727447509775,11.668851852416992,24.92852210998535,3.375,3.900000095367432,
2002-06-21,38.07818222045898,10.231619834899902,,6.739999771118164,14.697701454162598,3.1392884254455566,13.159037590026855,8.039999961853027,19.07306671142578,3.52872896194458,10.294857025146484,14.79619598388672,28.639484405517575,1.0499999523162842,5.896907329559326,11.657745361328125,25.18731689453125,3.25,3.7799999713897705,
2002-06-24,38.11503601074219,10.540295600891113,,6.800000190734862,14.287353515625,3.1281402111053467,13.522631645202635,8.699999809265138,18.72606658935547,3.168185949325561,10.143567085266113,14.91970157623291,28.81075096130371,0.959999978542328,5.8564391136169425,11.565160751342773,25.25597381591797,3.372499942779541,3.9700000286102295,
2002-06-25,37.65133666992188,10.792337417602539,,6.75,13.988924980163574,3.188339710235596,13.686994552612305,8.380000114440918,17.972646713256836,3.0914745330810547,10.113302230834961,14.54300594329834,28.940704345703125,0.9399999976158142,5.739534854888916,11.276310920715332,25.41969871520996,3.4725000858306885,3.400000095367432,
2002-06-26,37.59297943115234,10.747029304504396,,7.1500000953674325,13.988924980163574,3.1125328540802,13.746763229370115,8.970000267028809,17.222347259521484,3.3062660694122314,10.123388290405273,14.326866149902346,29.14742088317871,0.9399999976158142,5.62937593460083,11.068931579589844,25.35103416442871,3.4649999141693115,3.5999999046325684,
2002-06-27,38.43746948242188,11.086851119995117,,7.190000057220459,14.041146278381348,3.2329316139221187,13.891201972961426,9.050000190734863,17.11292839050293,3.820234060287476,10.563828468322754,14.962931632995605,29.509246826171875,1.1200000047683716,5.744031429290772,11.18373203277588,25.77883529663086,3.5975000858306885,3.7699999809265137,
2002-06-28,37.77111053466797,10.66207218170166,,8.470000267028809,14.175442695617676,3.239620447158813,14.195027351379395,9.720000267028807,17.041021347045902,4.157763957977295,10.758830070495604,14.604759216308596,29.936315536499023,1.2999999523162842,5.8676795959472665,11.387404441833494,26.058746337890625,3.787499904632568,3.920000076293945,
2002-07-01,39.12226486206055,10.56295108795166,,7.519999980926514,12.496771812438965,3.08912205696106,13.447919845581055,9.140000343322754,16.38139533996582,3.5364000797271733,10.358739852905273,14.283638954162598,30.01936149597168,1.399999976158142,5.53045654296875,11.694775581359865,25.70490074157715,3.615000009536743,3.5,
2002-07-02,38.6217155456543,10.415694236755373,,7.0,12.608680725097654,2.9263601303100586,13.154057502746582,8.800000190734863,15.818679809570312,3.0684604644775386,10.2208890914917,13.554946899414062,29.05251884460449,1.2699999809265137,5.262927532196045,11.505910873413086,25.299339294433594,3.25,3.400000095367432,
2002-07-03,38.723052978515625,10.50631332397461,,7.3499999046325675,13.056329727172852,2.937508344650269,13.467843055725098,8.430000305175781,15.915587425231935,3.053118228912353,10.126750946044922,14.203361511230467,28.99320983886719,1.2999999523162842,5.298897743225098,11.387404441833494,25.128576278686523,3.009999990463257,3.0999999046325684,
2002-07-05,39.88074493408203,10.611096382141113,,7.6599998474121085,13.354756355285645,3.035611629486084,14.25977611541748,9.34000015258789,15.740518569946287,3.175856828689575,10.47977066040039,14.790021896362305,30.458288192749023,1.4099999666213991,5.469756603240967,11.71699047088623,25.3206787109375,3.2149999141693115,3.0499999523162837,
2002-07-08,39.65964889526367,10.477994918823242,,7.039999961853027,13.108556747436525,2.901834726333618,13.771666526794435,9.050000190734863,16.178194046020508,3.106816291809082,10.459598541259766,14.203361511230467,30.090518951416016,1.2200000286102295,5.379831314086914,11.64663314819336,25.213956832885746,3.0550000667572017,2.900000095367432,
2002-07-09,39.30649185180664,10.02772331237793,,7.130000114440918,12.384860038757324,2.821568965911865,13.557494163513185,8.979999542236328,15.706136703491213,2.8996946811676025,10.28813362121582,13.987221717834473,29.34316444396973,1.25,5.280911922454834,11.29482650756836,25.26732635498047,2.8824999332427983,2.8199999332427983,
2002-07-10,38.07818222045898,9.600111961364746,,6.630000114440918,11.37765884399414,2.8996059894561768,13.233749389648438,9.010000228881836,15.177797317504885,3.0070910453796387,9.972091674804688,13.641400337219238,28.121267318725586,1.1699999570846558,5.080825328826903,11.109663009643556,24.78706169128418,2.827500104904175,1.7400000095367432,
2002-07-11,37.27976989746094,9.02549934387207,,6.199999809265138,11.601481437683105,2.9542310237884517,12.830310821533205,9.329999923706056,15.008980751037598,2.715588331222534,10.187268257141113,14.54300594329834,27.72384834289551,1.3400000333786009,4.968418598175049,11.128182411193848,24.18939018249512,2.782500028610229,1.7000000476837158,
2002-07-12,37.11699676513672,9.45324993133545,,6.5,10.519668579101562,3.0278079509735107,12.73069667816162,9.100000381469727,15.16529655456543,2.562164783477783,10.096489906311037,14.740619659423828,28.091609954833984,1.2599999904632568,4.936944484710693,11.091148376464844,24.14670372009277,3.0,2.0199999809265137,
2002-07-15,36.50899887084961,9.838223457336426,,6.380000114440918,10.780797004699707,3.0489892959594727,13.193903923034668,9.25,14.443136215209961,2.493124723434448,9.861139297485352,14.555357933044435,27.39762878417969,1.2799999713897705,4.934696674346924,11.017086029052734,24.018632888793945,3.190000057220459,2.1600000858306885,
